Date,Open,High,Low,Close,Adj Close,Volume
2016-05-23,1272.000000,1272.949951,1240.099976,1245.719971,1109.921753,1533016
2016-05-24,1242.000000,1244.119995,1229.800049,1233.849976,1099.345703,1339158
2016-05-25,1240.500000,1266.469971,1240.500000,1263.219971,1125.514160,1548678
2016-05-26,1265.000000,1282.449951,1252.550049,1274.349976,1135.430786,1943248
2016-05-27,1276.569946,1289.930054,1275.300049,1286.319946,1146.095825,1104676
2016-05-30,1291.500000,1320.969971,1291.000000,1318.199951,1174.500732,1349464
2016-05-31,1320.000000,1323.500000,1281.000000,1284.699951,1144.652710,3722608
2016-06-01,1285.599976,1322.500000,1285.500000,1316.780029,1173.235596,1911942
2016-06-02,1300.000000,1327.150024,1300.000000,1325.069946,1180.621582,1408756
2016-06-03,1325.699951,1329.000000,1310.250000,1314.780029,1171.453369,1554922
2016-06-06,1310.250000,1319.500000,1301.599976,1306.250000,1188.255493,1322026
2016-06-07,1307.000000,1319.500000,1306.500000,1315.569946,1196.733032,1202194
2016-06-08,1308.619995,1314.280029,1302.750000,1306.550049,1188.528076,938266
2016-06-09,1311.199951,1311.199951,1277.599976,1288.619995,1172.217407,1562138
2016-06-10,1283.000000,1301.619995,1276.599976,1277.880005,1162.447876,1396832
2016-06-13,1270.000000,1276.680054,1259.000000,1273.500000,1158.463257,1029978
2016-06-14,1279.469971,1279.469971,1259.119995,1267.430054,1152.941895,977570
2016-06-15,1265.000000,1282.449951,1261.000000,1278.430054,1162.948242,1270844
2016-06-16,1272.780029,1282.349976,1258.219971,1279.150024,1163.603027,1145070
2016-06-17,1279.500000,1305.000000,1279.500000,1301.300049,1183.752197,1878988
2016-06-20,1301.300049,1334.000000,1295.900024,1329.650024,1209.541382,1872838
2016-06-21,1331.750000,1332.500000,1320.699951,1325.599976,1205.856934,1027690
2016-06-22,1325.000000,1338.849976,1315.880005,1333.819946,1213.334473,1761712
2016-06-23,1327.500000,1329.750000,1312.650024,1322.680054,1203.200806,1397014
2016-06-24,1282.569946,1296.599976,1257.069946,1286.969971,1170.716431,3766586
2016-06-27,1273.500000,1273.500000,1241.319946,1247.930054,1135.203003,4272566
2016-06-28,1247.930054,1251.449951,1229.199951,1231.969971,1120.684937,4499524
2016-06-29,1237.500000,1256.250000,1232.650024,1251.449951,1138.405151,2531264
2016-06-30,1261.000000,1281.449951,1250.180054,1276.550049,1161.238037,5121812
2016-07-01,1281.000000,1282.300049,1247.180054,1250.430054,1137.477417,2197296
2016-07-04,1258.000000,1262.930054,1241.000000,1247.099976,1134.448242,1883484
2016-07-05,1247.099976,1248.530029,1238.569946,1242.650024,1130.400024,1559748
2016-07-07,1243.849976,1245.930054,1212.500000,1214.900024,1105.156616,3316800
2016-07-08,1217.500000,1221.030029,1201.750000,1213.300049,1103.701538,2456356
2016-07-11,1215.000000,1235.900024,1213.500000,1232.069946,1120.775635,1543632
2016-07-12,1235.849976,1237.500000,1217.930054,1232.469971,1121.139771,1465536
2016-07-13,1239.000000,1249.619995,1225.619995,1246.550049,1133.947754,2102300
2016-07-14,1243.000000,1264.500000,1235.500000,1260.949951,1147.046875,2699988
2016-07-15,1258.500000,1263.900024,1213.280029,1222.680054,1112.234253,8336366
2016-07-18,1223.500000,1234.500000,1215.300049,1216.719971,1106.812256,2598850
2016-07-19,1213.750000,1236.400024,1213.750000,1233.099976,1121.712524,2362896
2016-07-20,1225.000000,1251.250000,1224.069946,1247.469971,1134.784668,2815252
2016-07-21,1244.750000,1259.750000,1232.219971,1253.030029,1139.842529,2527148
2016-07-22,1249.449951,1262.000000,1246.000000,1257.550049,1143.954224,1517216
2016-07-25,1256.000000,1281.599976,1252.900024,1279.469971,1169.941406,1688796
2016-07-26,1279.469971,1284.000000,1266.500000,1276.300049,1167.042603,2311290
2016-07-27,1277.500000,1290.199951,1272.500000,1288.780029,1178.454468,1750510
2016-07-28,1290.250000,1314.780029,1288.530029,1309.619995,1197.510132,4632080
2016-07-29,1307.000000,1317.449951,1299.500000,1309.650024,1197.537842,2488084
2016-08-01,1316.000000,1362.500000,1316.000000,1354.119995,1238.200806,3961704
2016-08-02,1351.449951,1357.849976,1344.900024,1349.599976,1234.067749,2578162
2016-08-03,1343.000000,1349.500000,1324.530029,1328.150024,1214.453857,2294702
2016-08-04,1335.000000,1341.469971,1318.119995,1326.000000,1212.487915,1415416
2016-08-05,1336.949951,1342.150024,1316.000000,1324.550049,1211.162109,1868484
2016-08-08,1320.000000,1334.000000,1314.530029,1324.750000,1211.345215,2058244
2016-08-09,1329.000000,1329.900024,1289.430054,1325.099976,1211.665039,2261914
2016-08-10,1325.500000,1341.000000,1324.000000,1337.699951,1223.186646,2062078
2016-08-11,1332.780029,1357.500000,1332.780029,1354.949951,1238.959961,2233138
2016-08-12,1352.500000,1372.400024,1351.030029,1369.219971,1252.008423,2327358
2016-08-16,1369.000000,1370.000000,1336.930054,1345.849976,1230.638794,3183754
2016-08-17,1349.500000,1349.500000,1309.000000,1312.280029,1199.942505,1848566
2016-08-18,1317.500000,1328.780029,1315.050049,1319.280029,1206.343384,1292064
2016-08-19,1320.000000,1323.219971,1300.000000,1301.750000,1190.313965,2416244
2016-08-22,1294.000000,1297.219971,1268.150024,1274.349976,1165.259644,2265274
2016-08-23,1272.469971,1302.469971,1270.099976,1300.530029,1189.198730,1503374
2016-08-24,1294.900024,1301.000000,1284.530029,1286.030029,1175.939453,1116878
2016-08-25,1290.000000,1294.849976,1263.000000,1275.530029,1166.338379,1939690
2016-08-26,1279.900024,1286.280029,1258.599976,1262.469971,1154.396484,1250314
2016-08-29,1267.469971,1267.469971,1233.380005,1250.280029,1143.250488,1488728
2016-08-30,1255.000000,1274.900024,1250.619995,1272.069946,1163.174805,1444026
2016-08-31,1275.000000,1275.000000,1250.430054,1255.650024,1148.160522,3231668
2016-09-01,1262.449951,1267.469971,1243.530029,1253.750000,1146.423096,1345736
2016-09-02,1256.000000,1259.699951,1248.030029,1257.400024,1149.760498,1742330
2016-09-06,1259.949951,1260.069946,1240.000000,1242.030029,1135.706055,2239066
2016-09-07,1249.849976,1249.849976,1211.500000,1220.280029,1115.818237,3854040
2016-09-08,1180.000000,1180.000000,1142.380005,1161.050049,1061.658813,7021516
2016-09-09,1164.849976,1183.319946,1160.030029,1176.219971,1075.530029,2742438
2016-09-12,1168.500000,1181.969971,1162.000000,1179.530029,1078.556519,2024454
2016-09-14,1181.000000,1188.800049,1155.000000,1164.219971,1064.557373,2069858
2016-09-15,1169.969971,1171.050049,1158.380005,1163.469971,1063.871216,2818964
2016-09-16,1168.349976,1188.000000,1160.000000,1180.849976,1079.763794,4358004
2016-09-19,1182.500000,1213.500000,1175.000000,1205.719971,1102.504639,2802546
2016-09-20,1205.500000,1208.449951,1192.699951,1203.250000,1100.246338,1184552
2016-09-21,1203.849976,1212.000000,1200.349976,1206.699951,1103.400757,1678020
2016-09-22,1212.619995,1214.000000,1185.550049,1189.000000,1087.215820,2857574
2016-09-23,1191.000000,1201.930054,1185.569946,1199.050049,1096.405884,1800726
2016-09-26,1200.550049,1209.550049,1197.500000,1200.550049,1097.777344,1753476
2016-09-27,1200.550049,1224.000000,1200.550049,1218.050049,1113.779175,2038792
2016-09-28,1215.500000,1218.750000,1207.599976,1211.530029,1107.817261,1731328
2016-09-29,1217.500000,1228.250000,1209.800049,1218.900024,1114.556519,3603958
2016-09-30,1218.530029,1224.900024,1211.550049,1215.400024,1111.356201,2175364
2016-10-03,1225.000000,1228.819946,1200.550049,1205.849976,1102.623535,1818880
2016-10-04,1210.000000,1212.530029,1199.000000,1202.569946,1099.624023,1780718
2016-10-05,1204.000000,1207.699951,1188.050049,1193.180054,1091.038330,1176354
2016-10-06,1197.500000,1201.199951,1186.380005,1194.380005,1092.135376,2267572
2016-10-07,1194.000000,1194.000000,1179.099976,1183.900024,1082.552368,1816512
2016-10-10,1184.949951,1193.449951,1177.530029,1190.150024,1088.267334,1202142
2016-10-13,1181.650024,1184.949951,1160.449951,1164.449951,1064.767334,5173334
2016-10-14,1157.500000,1193.500000,1145.500000,1183.099976,1081.820801,7741214
2016-10-17,1184.449951,1187.900024,1172.199951,1181.219971,1080.101807,2728346
2016-10-18,1188.000000,1207.849976,1177.400024,1200.099976,1097.365356,2128632
2016-10-19,1200.500000,1205.000000,1185.150024,1197.550049,1095.034058,1985058
2016-10-20,1198.449951,1204.680054,1193.000000,1200.569946,1097.795532,1265854
2016-10-21,1200.000000,1215.949951,1199.119995,1214.319946,1110.368286,1259660
2016-10-24,1214.099976,1217.449951,1201.280029,1213.849976,1115.912109,1253190
2016-10-25,1202.500000,1207.300049,1190.500000,1199.219971,1102.462280,1772466
2016-10-26,1199.300049,1201.380005,1186.250000,1198.119995,1101.450928,1437130
2016-10-27,1189.849976,1214.750000,1182.750000,1209.050049,1111.499390,2941602
2016-10-28,1205.000000,1207.550049,1194.000000,1199.349976,1102.582031,1752102
2016-11-01,1199.849976,1199.849976,1167.069946,1175.000000,1080.196411,2934776
2016-11-02,1170.500000,1172.000000,1147.500000,1152.030029,1059.079712,2325076
2016-11-03,1147.000000,1167.500000,1142.250000,1159.719971,1066.149292,1463310
2016-11-04,1160.000000,1168.069946,1147.000000,1165.280029,1071.260864,1183752
2016-11-07,1168.949951,1172.449951,1130.030029,1138.530029,1046.669189,2048052
2016-11-08,1140.219971,1153.500000,1130.000000,1141.599976,1049.490967,1933634
2016-11-09,1090.000000,1137.500000,1071.430054,1084.930054,997.393494,4500226
2016-11-10,1102.400024,1108.750000,1070.400024,1077.719971,990.765442,2172426
2016-11-11,1073.530029,1073.530029,1043.099976,1050.569946,965.805786,2398424
2016-11-15,1058.449951,1078.780029,1025.949951,1060.650024,975.072632,6290324
2016-11-16,1072.550049,1104.449951,1069.000000,1094.800049,1006.467346,4019958
2016-11-17,1092.500000,1104.300049,1065.069946,1068.599976,982.381348,2504688
2016-11-18,1071.000000,1075.000000,1052.099976,1062.550049,976.819580,2140534
2016-11-21,1063.099976,1070.000000,1052.500000,1066.449951,980.404785,1793366
2016-11-22,1066.000000,1088.719971,1061.030029,1067.500000,981.370178,1318860
2016-11-23,1074.500000,1081.469971,1063.599976,1078.180054,991.188232,1275808
2016-11-24,1077.449951,1103.800049,1068.500000,1094.219971,1005.933960,3026234
2016-11-25,1106.000000,1153.619995,1096.099976,1150.180054,1057.379150,4276148
2016-11-28,1147.000000,1159.719971,1125.949951,1141.300049,1049.215820,1924296
2016-11-29,1137.500000,1146.000000,1126.280029,1129.930054,1038.763062,1442296
2016-11-30,1132.500000,1147.380005,1121.150024,1138.030029,1046.209351,3445832
2016-12-01,1138.500000,1145.000000,1127.030029,1131.719971,1040.408569,1123052
2016-12-02,1129.000000,1135.400024,1102.599976,1110.930054,1021.295959,1998032
2016-12-05,1114.500000,1118.930054,1085.000000,1093.000000,1004.812622,2249526
2016-12-06,1095.000000,1101.969971,1084.949951,1091.180054,1003.139526,1593444
2016-12-07,1091.099976,1092.219971,1072.819946,1077.280029,990.360901,2065706
2016-12-08,1080.250000,1099.500000,1080.000000,1097.880005,1009.298889,3239546
2016-12-09,1102.500000,1109.949951,1086.650024,1097.619995,1009.059753,1588718
2016-12-12,1097.400024,1108.800049,1081.500000,1104.099976,1015.017029,1311758
2016-12-13,1109.000000,1109.000000,1091.500000,1100.150024,1011.385742,2147534
2016-12-14,1107.000000,1112.349976,1094.500000,1103.800049,1014.741211,1870366
2016-12-15,1101.000000,1136.050049,1101.000000,1129.650024,1038.505493,4295410
2016-12-16,1138.500000,1145.000000,1126.000000,1141.319946,1049.233887,1987230
2016-12-19,1140.000000,1148.849976,1130.650024,1144.449951,1052.111328,1334210
2016-12-20,1146.000000,1172.500000,1143.530029,1169.650024,1075.278198,2922760
2016-12-21,1171.900024,1171.900024,1152.800049,1156.800049,1063.464844,2034902
2016-12-22,1153.000000,1162.500000,1143.099976,1153.849976,1060.753174,1868300
2016-12-23,1150.000000,1158.880005,1139.400024,1144.050049,1051.743774,1118954
2016-12-26,1133.000000,1150.800049,1133.000000,1146.550049,1054.042114,897408
2016-12-27,1140.750000,1165.000000,1140.750000,1161.699951,1067.969727,1294692
2016-12-28,1163.349976,1174.949951,1151.569946,1156.699951,1063.373047,1350418
2016-12-29,1151.500000,1179.949951,1151.500000,1175.849976,1080.977661,1963516
2016-12-30,1177.449951,1189.300049,1172.819946,1182.780029,1087.348877,1405748
2017-01-02,1183.300049,1187.550049,1176.199951,1180.680054,1085.418335,823132
2017-01-03,1180.619995,1185.849976,1171.650024,1184.119995,1088.580566,1475324
2017-01-04,1184.849976,1194.430054,1179.150024,1189.750000,1093.756470,1420066
2017-01-05,1192.000000,1194.969971,1160.199951,1167.199951,1073.025635,2216404
2017-01-06,1160.500000,1164.680054,1128.550049,1140.699951,1048.663818,3009896
2017-01-09,1137.500000,1155.650024,1128.500000,1151.849976,1058.914429,1854578
2017-01-10,1152.000000,1164.900024,1145.750000,1157.680054,1064.274170,1533914
2017-01-11,1157.500000,1164.800049,1140.099976,1162.199951,1068.429199,1931296
2017-01-12,1162.199951,1180.000000,1152.000000,1172.180054,1077.604126,2570374
2017-01-13,1174.000000,1178.969971,1118.930054,1124.650024,1033.908569,10235580
2017-01-16,1125.000000,1136.949951,1114.000000,1129.280029,1038.165161,3364808
2017-01-17,1127.449951,1143.900024,1126.400024,1139.380005,1047.450439,3009956
2017-01-18,1139.000000,1149.000000,1132.719971,1147.550049,1054.961426,3136574
2017-01-19,1147.500000,1147.569946,1141.469971,1145.500000,1053.076660,2251676
2017-01-20,1143.500000,1150.000000,1132.500000,1142.680054,1050.484375,2037246
2017-01-23,1132.500000,1156.750000,1129.900024,1153.349976,1066.359131,2318546
2017-01-24,1152.000000,1161.500000,1145.000000,1159.180054,1071.749512,2282638
2017-01-25,1161.300049,1180.000000,1159.030029,1176.500000,1087.763184,4111648
2017-01-27,1172.530029,1189.380005,1172.530029,1178.900024,1089.982178,2871658
2017-01-30,1170.500000,1175.969971,1159.069946,1166.449951,1078.470825,2577956
2017-01-31,1160.000000,1166.030029,1100.030029,1114.900024,1030.809082,4666804
2017-02-01,1110.000000,1119.969971,1077.780029,1083.949951,1002.193604,4864152
2017-02-02,1085.030029,1109.500000,1076.500000,1103.819946,1020.564819,6009482
2017-02-03,1104.849976,1121.500000,1095.500000,1116.280029,1032.085205,2153372
2017-02-06,1129.000000,1129.250000,1107.469971,1120.380005,1035.875488,2408910
2017-02-07,1122.000000,1126.300049,1113.000000,1122.300049,1037.651123,1814638
2017-02-08,1122.449951,1141.300049,1122.030029,1135.469971,1049.827637,2212584
2017-02-09,1137.500000,1164.000000,1135.099976,1158.650024,1071.259521,4033202
2017-02-10,1155.500000,1212.219971,1155.500000,1198.969971,1108.538452,5782160
2017-02-13,1198.000000,1214.500000,1191.180054,1207.119995,1116.073486,3819812
2017-02-14,1209.819946,1209.819946,1199.000000,1203.119995,1112.375488,2033328
2017-02-15,1198.500000,1214.000000,1187.550049,1206.849976,1115.823853,1924972
2017-02-16,1230.000000,1239.000000,1217.800049,1223.880005,1131.569824,4175680
2017-02-17,1236.000000,1237.800049,1201.000000,1203.949951,1113.142578,2723324
2017-02-20,1212.500000,1277.500000,1204.050049,1251.099976,1156.736450,3973948
2017-02-21,1257.000000,1262.949951,1227.569946,1232.680054,1139.705811,5501112
2017-02-22,1232.949951,1235.000000,1200.069946,1205.750000,1114.807007,4505496
2017-02-23,1207.500000,1246.619995,1207.500000,1240.900024,1147.306030,4853352
2017-02-27,1239.550049,1251.000000,1235.030029,1244.930054,1151.031738,2139892
2017-02-28,1244.750000,1245.000000,1225.000000,1233.119995,1140.112549,2354828
2017-03-01,1239.949951,1250.949951,1235.000000,1239.780029,1146.270142,1130374
2017-03-02,1243.349976,1255.000000,1235.030029,1250.719971,1156.385132,1544942
2017-03-03,1246.000000,1249.849976,1237.699951,1247.030029,1152.973389,1013970
2017-03-06,1240.000000,1242.000000,1227.280029,1236.250000,1143.006348,1400694
2017-03-07,1241.449951,1252.500000,1237.530029,1249.900024,1155.626953,1511672
2017-03-08,1251.000000,1260.000000,1246.099976,1256.099976,1161.359253,1791510
2017-03-09,1257.069946,1262.000000,1252.030029,1259.880005,1164.854248,858468
2017-03-10,1259.800049,1274.780029,1256.969971,1271.119995,1175.246460,1171420
2017-03-14,1278.400024,1293.569946,1275.530029,1283.750000,1186.923828,3402294
2017-03-15,1286.000000,1286.069946,1246.930054,1249.150024,1154.933350,3022496
2017-03-16,1253.000000,1263.500000,1253.000000,1260.449951,1165.381104,1571818
2017-03-17,1273.000000,1273.000000,1254.880005,1262.880005,1167.627808,2593152
2017-03-20,1262.969971,1262.969971,1233.000000,1240.000000,1146.473511,3487540
2017-03-21,1241.000000,1246.000000,1232.500000,1243.349976,1149.570923,3373700
2017-03-22,1240.069946,1248.000000,1234.969971,1239.469971,1145.983521,1888716
2017-03-23,1241.000000,1242.530029,1223.599976,1230.180054,1137.394409,2620638
2017-03-24,1234.900024,1234.900024,1211.650024,1213.599976,1122.064941,5099814
2017-03-27,1213.469971,1220.000000,1203.000000,1206.030029,1115.065918,2181270
2017-03-28,1205.000000,1221.699951,1205.000000,1214.969971,1123.331299,1153158
2017-03-29,1218.000000,1225.400024,1212.800049,1222.300049,1130.108521,1717764
2017-03-30,1222.449951,1232.500000,1217.500000,1220.500000,1128.444214,2986086
2017-03-31,1219.199951,1220.430054,1207.500000,1215.900024,1124.191406,1867044
2017-04-03,1217.500000,1217.500000,1204.099976,1205.849976,1114.899292,1196888
2017-04-05,1209.949951,1209.949951,1197.500000,1200.619995,1110.063721,2905568
2017-04-06,1200.000000,1205.000000,1196.280029,1200.030029,1109.518433,1720704
2017-04-07,1197.449951,1216.619995,1196.069946,1214.530029,1122.924927,2277012
2017-04-10,1216.000000,1224.500000,1202.500000,1211.119995,1119.771851,2543264
2017-04-11,1208.650024,1221.550049,1203.000000,1209.650024,1118.412720,1557784
2017-04-12,1211.250000,1214.000000,1191.500000,1196.619995,1106.365356,1050538
2017-04-13,1200.000000,1204.500000,1160.530029,1164.319946,1076.501343,2500472
2017-04-17,1165.199951,1166.449951,1147.569946,1157.430054,1070.131470,2270882
2017-04-18,1165.000000,1167.099976,1151.030029,1154.400024,1067.330078,1730620
2017-04-19,1131.750000,1174.349976,1126.400024,1149.569946,1062.864136,5626812
2017-04-20,1152.650024,1166.000000,1145.469971,1162.750000,1075.050293,1268842
2017-04-21,1164.550049,1167.819946,1150.500000,1155.400024,1068.254639,1161154
2017-04-24,1150.000000,1169.819946,1141.250000,1164.050049,1076.251953,2000020
2017-04-25,1164.000000,1172.219971,1151.349976,1155.750000,1068.578003,3148710
2017-04-26,1170.000000,1171.969971,1151.530029,1155.180054,1068.050903,2187438
2017-04-27,1153.030029,1163.900024,1138.819946,1151.319946,1064.482178,5773186
2017-04-28,1147.000000,1149.380005,1134.000000,1136.569946,1050.844849,2540510
2017-05-02,1147.000000,1151.000000,1140.000000,1144.949951,1058.592529,2382696
2017-05-03,1147.500000,1172.500000,1134.250000,1168.650024,1080.505249,3514406
2017-05-04,1174.969971,1175.000000,1154.400024,1165.050049,1077.176880,2708208
2017-05-05,1154.000000,1166.250000,1151.250000,1160.250000,1072.738770,1682474
2017-05-08,1160.500000,1173.699951,1158.849976,1171.219971,1082.881226,1071782
2017-05-09,1171.969971,1180.500000,1166.280029,1176.280029,1087.559814,1790270
2017-05-10,1177.500000,1178.069946,1158.000000,1166.219971,1078.258301,1206388
2017-05-11,1173.650024,1180.000000,1161.380005,1174.719971,1086.117188,2071302
2017-05-12,1171.650024,1184.949951,1160.030029,1180.319946,1091.295044,2314446
2017-05-15,1187.550049,1188.969971,1170.800049,1182.550049,1093.356934,1817604
2017-05-16,1190.000000,1217.500000,1186.719971,1214.569946,1122.961548,3601026
2017-05-17,1216.750000,1230.380005,1211.500000,1227.680054,1135.082886,2876198
2017-05-18,1225.000000,1286.000000,1221.119995,1268.099976,1172.454224,5138594
2017-05-19,1268.099976,1270.280029,1243.000000,1253.569946,1159.020020,1786044
2017-05-22,1255.000000,1276.880005,1255.000000,1265.680054,1170.216675,1663940
2017-05-23,1266.599976,1282.069946,1257.000000,1260.849976,1165.750854,2748596
2017-05-24,1267.400024,1285.000000,1264.819946,1279.569946,1183.059326,2534548
2017-05-25,1288.500000,1318.780029,1284.000000,1312.300049,1213.320679,4094094
2017-05-26,1312.500000,1313.430054,1282.319946,1289.119995,1191.888672,1362550
2017-05-29,1289.500000,1298.250000,1282.000000,1286.430054,1189.401855,1749290
2017-05-30,1280.000000,1287.969971,1262.500000,1275.550049,1179.342041,927634
2017-05-31,1266.500000,1286.250000,1264.000000,1273.300049,1177.261963,2502730
2017-06-01,1265.000000,1282.000000,1265.000000,1276.800049,1180.498169,1080064
2017-06-02,1278.119995,1295.930054,1276.250000,1282.449951,1185.721924,1355648
2017-06-05,1282.500000,1309.949951,1280.069946,1301.969971,1203.769653,1500188
2017-06-06,1315.500000,1354.469971,1315.000000,1348.000000,1246.327515,5946720
2017-06-07,1348.500000,1350.000000,1288.280029,1307.619995,1208.993408,4927776
2017-06-08,1299.000000,1302.469971,1257.750000,1260.800049,1165.704834,3330714
2017-06-09,1260.000000,1273.699951,1243.000000,1253.500000,1158.955444,3148034
2017-06-12,1248.500000,1256.449951,1235.199951,1243.599976,1149.802246,1626506
2017-06-13,1232.500000,1240.550049,1223.500000,1225.780029,1145.996948,1175414
2017-06-14,1227.500000,1238.000000,1227.500000,1235.099976,1154.710327,1489142
2017-06-15,1234.500000,1234.849976,1202.500000,1205.599976,1127.130493,2997198
2017-06-16,1207.469971,1217.500000,1193.250000,1199.849976,1121.754761,2450426
2017-06-19,1208.449951,1223.180054,1202.569946,1215.849976,1136.713379,1644742
2017-06-20,1215.500000,1224.500000,1190.150024,1222.500000,1142.930664,1670958
2017-06-21,1220.000000,1221.069946,1198.599976,1203.150024,1124.839844,1657818
2017-06-22,1204.500000,1215.500000,1192.500000,1197.430054,1119.492188,5775882
2017-06-23,1199.699951,1206.969971,1177.000000,1180.849976,1103.991455,1424756
2017-06-27,1175.300049,1192.349976,1165.800049,1171.430054,1095.184692,1974330
2017-06-28,1174.949951,1179.000000,1167.500000,1175.030029,1098.550171,1789726
2017-06-29,1179.500000,1186.030029,1161.550049,1166.619995,1090.687500,2471826
2017-06-30,1162.199951,1188.500000,1161.550049,1181.180054,1104.299805,1753848
2017-07-03,1178.699951,1191.530029,1171.550049,1186.800049,1109.554077,1475956
2017-07-04,1186.650024,1190.219971,1175.030029,1183.430054,1106.403442,1215134
2017-07-05,1180.400024,1182.500000,1172.500000,1178.000000,1101.326782,815856
2017-07-06,1179.500000,1180.949951,1170.050049,1173.780029,1097.381592,1026788
2017-07-07,1175.000000,1178.219971,1162.750000,1165.969971,1090.079834,1232090
2017-07-10,1203.000000,1222.449951,1189.469971,1217.469971,1138.227905,783608
2017-07-11,1213.000000,1257.400024,1213.000000,1237.900024,1157.328125,3537504
2017-07-12,1241.250000,1241.650024,1215.050049,1219.719971,1140.331543,2646450
2017-07-13,1222.500000,1236.000000,1213.300049,1223.199951,1143.584839,3131960
2017-07-14,1191.500000,1212.500000,1187.500000,1198.719971,1120.698364,4508432
2017-07-17,1198.849976,1211.050049,1191.099976,1197.719971,1119.763428,2211822
2017-07-18,1198.069946,1221.500000,1198.069946,1204.180054,1125.802979,1908002
2017-07-19,1207.750000,1230.000000,1207.550049,1224.800049,1145.081055,3915576
2017-07-20,1224.619995,1228.449951,1215.250000,1222.349976,1142.790283,1182504
2017-07-21,1217.449951,1250.000000,1217.280029,1245.599976,1164.526855,2148416
2017-07-24,1241.000000,1270.000000,1241.000000,1265.349976,1186.324707,2271402
2017-07-25,1262.880005,1290.000000,1259.199951,1285.750000,1205.450928,2678832
2017-07-26,1280.000000,1287.500000,1273.500000,1278.000000,1198.185181,1459826
2017-07-27,1271.099976,1292.400024,1233.250000,1240.849976,1163.354980,4255304
2017-07-28,1240.500000,1246.530029,1221.000000,1242.150024,1164.573975,1382752
2017-07-31,1235.500000,1259.500000,1231.500000,1245.900024,1168.089722,2019662
2017-08-01,1250.000000,1260.380005,1245.500000,1250.819946,1172.702271,1747460
2017-08-02,1250.000000,1254.000000,1231.000000,1236.900024,1159.651855,1251024
2017-08-03,1240.000000,1251.000000,1233.219971,1244.719971,1166.983521,1882548
2017-08-04,1245.400024,1264.150024,1244.000000,1261.400024,1182.621582,1387890
2017-08-07,1258.250000,1260.000000,1240.599976,1251.719971,1173.546021,1885520
2017-08-08,1256.000000,1264.300049,1248.150024,1251.530029,1173.367920,1073958
2017-08-09,1250.000000,1261.430054,1246.650024,1256.000000,1177.558838,992946
2017-08-10,1254.500000,1260.300049,1243.180054,1255.719971,1177.296265,1526172
2017-08-11,1249.949951,1267.500000,1241.500000,1248.030029,1170.086670,1394736
2017-08-14,1251.500000,1254.949951,1231.500000,1234.699951,1157.588867,786504
2017-08-16,1242.000000,1271.900024,1232.599976,1246.180054,1168.352173,1373340
2017-08-17,1250.349976,1252.500000,1231.050049,1242.819946,1165.201782,1752374
2017-08-18,1237.000000,1274.949951,1235.699951,1256.900024,1178.402710,2837356
2017-08-21,1252.750000,1274.500000,1247.150024,1264.400024,1185.434448,2304834
2017-08-22,1261.500000,1269.750000,1246.000000,1248.780029,1170.789673,1131326
2017-08-23,1252.500000,1258.400024,1236.569946,1244.719971,1166.983521,1562272
2017-08-24,1248.849976,1258.969971,1243.069946,1248.300049,1170.339844,1623908
2017-08-28,1252.300049,1252.699951,1230.500000,1243.650024,1165.979980,2036796
2017-08-29,1241.000000,1248.000000,1231.969971,1235.430054,1158.273438,1312602
2017-08-30,1240.500000,1245.000000,1230.050049,1242.280029,1164.695923,970782
2017-08-31,1242.500000,1252.199951,1233.319946,1248.180054,1170.227051,1784664
2017-09-01,1240.000000,1249.030029,1218.280029,1228.219971,1151.513672,1702330
2017-09-04,1226.550049,1230.500000,1219.000000,1228.099976,1151.401367,1062544
2017-09-05,1230.000000,1245.000000,1218.530029,1242.180054,1164.601807,1165994
2017-09-06,1234.069946,1237.430054,1225.000000,1226.599976,1149.994873,1228764
2017-09-07,1229.000000,1234.199951,1225.530029,1230.050049,1153.229370,870636
2017-09-08,1226.880005,1237.000000,1226.280029,1235.300049,1158.151611,1021134
2017-09-11,1235.599976,1241.469971,1225.000000,1227.219971,1150.576172,732764
2017-09-12,1236.949951,1248.500000,1228.500000,1244.219971,1166.514526,1396460
2017-09-13,1250.000000,1265.819946,1237.599976,1244.599976,1166.870728,1278980
2017-09-14,1241.000000,1248.800049,1235.949951,1243.469971,1165.811523,1081510
2017-09-15,1249.500000,1258.500000,1242.500000,1253.030029,1174.774414,2944072
2017-09-18,1252.469971,1259.469971,1244.619995,1249.530029,1171.492920,726600
2017-09-19,1252.500000,1252.500000,1245.750000,1249.119995,1171.108521,782754
2017-09-20,1257.000000,1257.000000,1237.150024,1246.780029,1168.914917,1334642
2017-09-21,1245.530029,1270.500000,1240.000000,1262.449951,1183.606079,2438740
2017-09-22,1259.949951,1263.449951,1246.000000,1251.800049,1173.621338,2435396
2017-09-25,1248.280029,1267.000000,1246.380005,1255.380005,1176.977539,1599558
2017-09-26,1255.000000,1263.199951,1233.000000,1237.319946,1160.045532,1449230
2017-09-27,1245.000000,1256.099976,1236.880005,1247.500000,1169.589844,2010356
2017-09-28,1247.349976,1257.000000,1226.000000,1238.219971,1160.889038,4332866
2017-09-29,1239.500000,1242.000000,1210.750000,1217.969971,1141.904053,1985014
2017-10-03,1220.000000,1227.150024,1213.530029,1224.219971,1147.763794,1923006
2017-10-04,1224.800049,1227.000000,1212.500000,1221.150024,1144.885254,1300778
2017-10-05,1220.500000,1221.719971,1212.199951,1214.800049,1138.932007,1684686
