,urls,pageviews,users,new_users,returning_users,clean_url
470,https://market/commodities/gold-prices-today-rise-for-3rd-day-but-still-down-rs-5000-from-record-highs-11603249753696.html,3,2,0,2,https://market/commodities/gold-prices-today-rise-for-3rd-day-but-still-down-rs-5000-from-record-highs
471,https://market/mark-to-market/ambuja-cement-s-capacity-constraint-to-ease-but-cash-flow-may-become-a-concern-11603426062721.html,3,3,1,2,https://market/mark-to-market/ambuja-cement-s-capacity-constraint-to-ease-but-cash-flow-may-become-a-concern
472,https://market/mark-to-market/paints-margins-to-shine-as-crude-price-eases-volume-recovery-may-take-time/amp-1560273014136.html,3,1,0,1,market/mark-to-market/paints-margins-to-shine-as-crude-price-eases-volume-recovery-may-take-time/amp-1560273014136.html
473,https://market/market-stats/company-bse-tata-steel-ltd-100470,3,1,0,1,market/market-stats/company-bse-tata-steel-ltd-100470
474,https://market/stock-market-news/hindalco-up-3-after-novelis-closes-sale-of-former-aleris-plant-in-belgium-11601891837016.html,3,2,0,2,https://market/stock-market-news/hindalco-up-3-after-novelis-closes-sale-of-former-aleris-plant-in-belgium
475,https://market/stock-market-news/rupee-worst-performing-asian-currency-in-august-after-chinese-yuan-1567360543891.html,3,3,2,1,market/stock-market-news/rupee-worst-performing-asian-currency-in-august-after-chinese-yuan-1567360543891.html
476,https://market/stock-market-news/the-robinhood-craze-is-now-moving-stocks-everywhere-11596758345835.html,3,2,2,0,https://market/stock-market-news/the-robinhood-craze-is-now-moving-stocks-everywhere
477,https://mint-lounge/business-of-life/why-some-ceos-don-t-care-about-mbas-11578497893474.html,3,1,0,1,https://mint-lounge/business-of-life/why-some-ceos-don-t-care-about-mbas
478,https://mint-lounge/features/following-the-trail-of-the-ghee-roast-in-mangaluru-1554009932612.html,3,3,2,1,mint-lounge/features/following-the-trail-of-the-ghee-roast-in-mangaluru-1554009932612.html
479,https://mint-lounge/features/opinion-netflix-hotstar-or-amazon-1549603427357.html,3,1,0,1,mint-lounge/features/opinion-netflix-hotstar-or-amazon-1549603427357.html
480,https://mint-lounge/features/the-varied-aesthetics-of-the-indian-new-wave-1556867458268.html,3,3,3,0,mint-lounge/features/the-varied-aesthetics-of-the-indian-new-wave-1556867458268.html
481,https://money/ask-mint-money/property-buyer-needs-to-deduct-tds-if-seller-is-resident-of-india-in-relevant-fy-1553523127946.html,3,3,3,0,money/ask-mint-money/property-buyer-needs-to-deduct-tds-if-seller-is-resident-of-india-in-relevant-fy-1553523127946.html
482,https://money/personal-finance/can-i-claim-deduction-under-section-80gg-if-i-keep-my-flats-vacant/amp-11601178741036.html,3,3,2,1,https://money/personal-finance/can-i-claim-deduction-under-section-80gg-if-i-keep-my-flats-vacant/amp
483,https://money/personal-finance/gap-between-bank-fixed-deposits-and-small-savings-schemes-widens-11601531543278.html,3,3,1,2,https://money/personal-finance/gap-between-bank-fixed-deposits-and-small-savings-schemes-widens
484,https://money/personal-finance/income-tax-benefits-on-nps-new-rules-that-came-into-effect-this-year-11572522970447.html,3,2,1,1,https://money/personal-finance/income-tax-benefits-on-nps-new-rules-that-came-into-effect-this-year
485,https://money/personal-finance/log-in-to-get-insurance-without-medical-tests/amp-11586715070525.html,3,3,2,1,https://money/personal-finance/log-in-to-get-insurance-without-medical-tests/amp
486,https://money/personal-finance/ppf-sukanya-samriddhi-deposit-account-opening-eased-for-branch-post-offices/amp-11601885395981.html,3,3,2,1,https://money/personal-finance/ppf-sukanya-samriddhi-deposit-account-opening-eased-for-branch-post-offices/amp
487,https://money/personal-finance/sebi-bans-upfront-distributor-commissions-in-pms-introduces-direct-plans/amp-11581654805922.html,3,3,0,3,https://money/personal-finance/sebi-bans-upfront-distributor-commissions-in-pms-introduces-direct-plans/amp
488,https://money/personal-finance/three-regulation-changes-that-make-mutual-funds-safer-11602606084418.html,3,3,1,2,https://money/personal-finance/three-regulation-changes-that-make-mutual-funds-safer
489,https://mutual-fund/mf-news/bharat-bond-etf-10-things-to-know-about-india-s-first-corporate-bond-etf/amp-11575456164892.html,3,3,0,3,https://mutual-fund/mf-news/bharat-bond-etf-10-things-to-know-about-india-s-first-corporate-bond-etf/amp
490,https://mutual-fund/mf-news/you-can-register-sip-or-emi-e-mandate-based-on-debit-card-netbanking-details-1556094265686.html,3,3,2,1,mutual-fund/mf-news/you-can-register-sip-or-emi-e-mandate-based-on-debit-card-netbanking-details-1556094265686.html
491,https://news/india/28-new-coronavirus-cases-reported-in-jammu-and-kashmir-as-of-8-00-am-may-20/amp-11589945313347.html,3,3,3,0,https://news/india/28-new-coronavirus-cases-reported-in-jammu-and-kashmir-as-of-8-00-am-may-20/amp
492,https://news/india/air-india-express-flight-with-180-passengers-skids-on-runway-at-kozhikode-airport-11596813128851.html,3,3,0,3,https://news/india/air-india-express-flight-with-180-passengers-skids-on-runway-at-kozhikode-airport
493,https://news/india/babri-masjid-demolition-case-all-32-accused-including-lk-advani-acquitted-11601441403657.html,3,2,0,2,https://news/india/babri-masjid-demolition-case-all-32-accused-including-lk-advani-acquitted
494,https://news/india/centre-raises-excise-duty-on-petrol-by-rs-10-per-litre-and-on-diesel-by-rs-13-11588701701672.html,3,2,0,2,https://news/india/centre-raises-excise-duty-on-petrol-by-rs-10-per-litre-and-on-diesel-by-rs-13
495,https://news/india/coronavirus-lockdown-4-0-all-shops-can-open-but-with-staggered-timings-and-other-riders/amp-11589724998746.html,3,3,3,0,https://news/india/coronavirus-lockdown-4-0-all-shops-can-open-but-with-staggered-timings-and-other-riders/amp
496,https://news/india/covid-19-pm-modi-reviews-situation-with-cms-of-states-with-high-caseload/amp-11600866975964.html,3,3,1,2,https://news/india/covid-19-pm-modi-reviews-situation-with-cms-of-states-with-high-caseload/amp
497,https://news/india/delhi-hc-allows-vedanta-to-invoke-halliburton-advance-bank-guarantees-11590770437246.html,3,2,2,0,https://news/india/delhi-hc-allows-vedanta-to-invoke-halliburton-advance-bank-guarantees
498,https://news/india/drive-through-covid-19-testing-facility-launched-in-haryana-s-gurugram-11586657101308.html,3,3,2,1,https://news/india/drive-through-covid-19-testing-facility-launched-in-haryana-s-gurugram
499,https://news/india/frauds-rise-as-india-s-economy-slows-11575957308723.html,3,3,0,3,https://news/india/frauds-rise-as-india-s-economy-slows
